sent_id,id,form,lemma,upostag,xpostag,feats,head,deprel,deps,misc,anim,gender,number,pronoun_person,hero,uuid,head_uuid
7,3,Петьке,Петька,PROPN,,"OrderedDict([('Animacy', 'Anim'), ('Case', 'Dat'), ('Gender', 'Masc'), ('Number', 'Sing')])",2,flat:name,,,1,Masc,Sing,nan,0,73,72
7,4,обидно,обидный,ADJ,,"OrderedDict([('Degree', 'Pos'), ('Gender', 'Neut'), ('Number', 'Sing'), ('Variant', 'Short')])",0,root,,,0,nan,Sing,nan,0,74,70
7,5,и,и,CCONJ,,nan,6,cc,,,0,nan,nan,nan,0,75,76
7,6,грустно,грустный,ADJ,,"OrderedDict([('Degree', 'Pos'), ('Gender', 'Neut'), ('Number', 'Sing'), ('Variant', 'Short')])",4,conj,,"OrderedDict([('SpaceAfter', 'No')])",0,nan,Sing,nan,0,76,74
7,7,:,:,PUNCT,,nan,6,punct,,,0,nan,nan,nan,0,77,76
7,8,есть,быть,VERB,,"OrderedDict([('Aspect', 'Imp'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Person', '3'), ('Tense', 'Pres'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",6,parataxis,,,0,nan,Sing,nan,0,78,76
7,9,хотелось,хотеться,VERB,,"OrderedDict([('Aspect', 'Imp'), ('Gender', 'Neut'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Tense', 'Past'), ('VerbForm', 'Fin'), ('Voice', 'Mid')])",8,nsubj,,,0,nan,Sing,nan,0,79,78
7,10,и,и,PART,,nan,12,advmod,,,0,nan,nan,nan,0,710,712
7,11,не,не,PART,,nan,12,advmod,,,0,nan,nan,nan,0,711,712
7,12,было,быть,VERB,,"OrderedDict([('Aspect', 'Imp'), ('Gender', 'Neut'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Tense', 'Past'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",9,ccomp,,,0,nan,Sing,nan,0,712,79
7,13,денег,деньги,NOUN,,"OrderedDict([('Animacy', 'Inan'), ('Case', 'Gen'), ('Gender', 'Fem'), ('Number', 'Plur')])",12,nsubj,,,0,Fem,Plur,nan,0,713,712
7,14,даже,даже,PART,,nan,15,advmod,,,0,nan,nan,nan,0,714,715
7,15,колбасных,колбасный,ADJ,,"OrderedDict([('Case', 'Gen'), ('Degree', 'Pos'), ('Number', 'Plur')])",16,amod,,,0,nan,Plur,nan,0,715,716
7,16,обрезков,обрезек,NOUN,,"OrderedDict([('Animacy', 'Inan'), ('Case', 'Gen'), ('Gender', 'Masc'), ('Number', 'Plur')])",13,nmod,,,0,Masc,Plur,nan,0,716,713
7,17,купить,купить,VERB,,"OrderedDict([('Aspect', 'Perf'), ('VerbForm', 'Inf'), ('Voice', 'Act')])",16,obl,,"OrderedDict([('SpaceAfter', 'No')])",0,nan,nan,nan,0,717,716
7,18,.,.,PUNCT,,nan,4,punct,,"OrderedDict([('SpacesAfter', '\\n\\n')])",0,nan,nan,nan,0,718,74
8,1,И,и,CCONJ,,nan,2,cc,,,0,nan,nan,nan,0,81,82
8,2,негде,негде,ADV,,"OrderedDict([('Degree', 'Pos')])",0,root,,,0,nan,nan,nan,0,82,80
8,3,было,быть,AUX,,"OrderedDict([('Aspect', 'Imp'), ('Gender', 'Neut'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Tense', 'Past'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",2,cop,,,0,nan,Sing,nan,0,83,82
8,4,достать,достать,VERB,,"OrderedDict([('Aspect', 'Perf'), ('VerbForm', 'Inf'), ('Voice', 'Act')])",2,csubj,,"OrderedDict([('SpaceAfter', 'No')])",0,nan,nan,nan,0,84,82
8,5,.,.,PUNCT,,nan,2,punct,,"OrderedDict([('SpacesAfter', '\\n\\n')])",0,nan,nan,nan,0,85,82
9,1,А,а,CCONJ,,nan,2,cc,,,0,nan,nan,nan,0,91,92
9,2,есть,быть,VERB,,"OrderedDict([('Aspect', 'Imp'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Person', '3'), ('Tense', 'Pres'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",0,root,,,0,nan,Sing,nan,0,92,90
9,3,хотелось,хотеться,VERB,,"OrderedDict([('Aspect', 'Imp'), ('Gender', 'Neut'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Tense', 'Past'), ('VerbForm', 'Fin'), ('Voice', 'Mid')])",2,nsubj,,,0,nan,Sing,nan,0,93,92
9,4,ужасно,ужасно,ADV,,"OrderedDict([('Degree', 'Pos')])",3,advmod,,"OrderedDict([('SpaceAfter', 'No')])",0,nan,nan,nan,0,94,93
9,5,.,.,PUNCT,,nan,2,punct,,"OrderedDict([('SpacesAfter', '\\n\\n')])",0,nan,nan,nan,0,95,92
10,1,Попробовал,пробовать,VERB,,"OrderedDict([('Aspect', 'Perf'), ('Gender', 'Masc'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Tense', 'Past'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",0,root,,,0,Masc,Sing,nan,0,101,100
10,2,Петька,Петька,PROPN,,"OrderedDict([('Animacy', 'Anim'), ('Case', 'Acc'), ('Gender', 'Masc'), ('Number', 'Sing')])",1,obj,,,1,Masc,Sing,nan,0,102,101
10,3,гирю,гирь,NOUN,,"OrderedDict([('Animacy', 'Inan'), ('Case', 'Acc'), ('Gender', 'Fem'), ('Number', 'Sing')])",4,obj,,,0,Fem,Sing,nan,0,103,104
10,4,украсть,красть,VERB,,"OrderedDict([('Aspect', 'Perf'), ('VerbForm', 'Inf'), ('Voice', 'Act')])",1,xcomp,,"OrderedDict([('SpaceAfter', 'No')])",0,nan,nan,nan,0,104,101
10,5,.,.,PUNCT,,nan,1,punct,,,0,nan,nan,nan,0,105,101
11,1,Но,но,CCONJ,,nan,6,cc,,,0,nan,nan,nan,0,111,116
11,2,гирю,гирь,NOUN,,"OrderedDict([('Animacy', 'Anim'), ('Case', 'Dat'), ('Gender', 'Masc'), ('Number', 'Sing')])",3,iobj,,,1,Masc,Sing,nan,0,112,113
11,3,украсть,красть,VERB,,"OrderedDict([('Aspect', 'Perf'), ('VerbForm', 'Inf'), ('Voice', 'Act')])",6,xcomp,,,0,nan,nan,nan,0,113,116
11,4,ему,он,PRON,,"OrderedDict([('Case', 'Dat'), ('Gender', 'Masc'), ('Number', 'Sing'), ('Person', '3')])",6,iobj,,,0,Masc,Sing,Non-deictic,0,114,116
11,5,не,не,PART,,nan,6,advmod,,,0,nan,nan,nan,0,115,116
11,6,позволили,позволить,VERB,,"OrderedDict([('Aspect', 'Perf'), ('Mood', 'Ind'), ('Number', 'Plur'), ('Tense', 'Past'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",0,root,,"OrderedDict([('SpaceAfter', 'No')])",0,nan,Plur,nan,0,116,110
11,7,.,.,PUNCT,,nan,6,punct,,,0,nan,nan,nan,0,117,116
12,1,Гирей,Гирь,NOUN,,"OrderedDict([('Animacy', 'Anim'), ('Case', 'Acc'), ('Gender', 'Masc'), ('Number', 'Plur')])",2,obj,,,1,Masc,Plur,nan,0,121,122
12,2,стукнули,стукнуть,VERB,,"OrderedDict([('Aspect', 'Perf'), ('Mood', 'Ind'), ('Number', 'Plur'), ('Tense', 'Past'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",0,root,,,0,nan,Plur,nan,0,122,120
12,3,Петьку,Петька,PROPN,,"OrderedDict([('Animacy', 'Anim'), ('Case', 'Acc'), ('Gender', 'Fem'), ('Number', 'Sing')])",2,nsubj,,,1,Fem,Sing,nan,1,123,122
12,4,слегка,слегка,ADV,,"OrderedDict([('Degree', 'Pos')])",6,obl,,,0,nan,nan,nan,0,124,126
12,5,по,по,ADP,,nan,6,case,,,0,nan,nan,nan,0,125,126
12,6,затылку,затылок,NOUN,,"OrderedDict([('Animacy', 'Inan'), ('Case', 'Dat'), ('Gender', 'Masc'), ('Number', 'Sing')])",2,obl,,"OrderedDict([('SpaceAfter', 'No')])",0,Masc,Sing,nan,0,126,122
12,7,.,.,PUNCT,,nan,2,punct,,"OrderedDict([('SpacesAfter', '\\n\\n')])",0,nan,nan,nan,0,127,122
13,1,Пошел,пойти,VERB,,"OrderedDict([('Aspect', 'Perf'), ('Gender', 'Masc'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Tense', 'Past'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",0,root,,,0,Masc,Sing,nan,0,131,130
13,2,Петька,Петька,PROPN,,"OrderedDict([('Animacy', 'Anim'), ('Case', 'Acc'), ('Gender', 'Masc'), ('Number', 'Sing')])",1,obj,,,1,Masc,Sing,nan,0,132,131
13,3,дальше,далеко,ADV,,"OrderedDict([('Degree', 'Cmp')])",1,advmod,,"OrderedDict([('SpaceAfter', 'No')])",0,nan,nan,nan,0,133,131
13,4,.,.,PUNCT,,nan,1,punct,,"OrderedDict([('SpacesAfter', '\\n\\n')])",0,nan,nan,nan,0,134,131
14,1,Попробовал,пробовать,VERB,,"OrderedDict([('Aspect', 'Perf'), ('Gender', 'Masc'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Tense', 'Past'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",0,root,,,0,Masc,Sing,nan,0,141,140
14,2,кадку,кадка,NOUN,,"OrderedDict([('Animacy', 'Inan'), ('Case', 'Acc'), ('Gender', 'Fem'), ('Number', 'Sing')])",3,obj,,,0,Fem,Sing,nan,0,142,143
14,3,украсть,красть,VERB,,"OrderedDict([('Aspect', 'Perf'), ('VerbForm', 'Inf'), ('Voice', 'Act')])",1,xcomp,,"OrderedDict([('SpaceAfter', 'No')])",0,nan,nan,nan,0,143,141
14,4,.,.,PUNCT,,nan,1,punct,,,0,nan,nan,nan,0,144,141
15,1,И,и,CCONJ,,nan,4,cc,,,0,nan,nan,nan,0,151,154
15,2,с,с,ADP,,nan,3,case,,,0,nan,nan,nan,0,152,153
15,3,кадкой,кадка,NOUN,,"OrderedDict([('Animacy', 'Inan'), ('Case', 'Ins'), ('Gender', 'Fem'), ('Number', 'Sing')])",4,obl,,,0,Fem,Sing,nan,0,153,154
15,4,попался,попасться,VERB,,"OrderedDict([('Aspect', 'Perf'), ('Gender', 'Masc'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Tense', 'Past'), ('VerbForm', 'Fin'), ('Voice', 'Mid')])",0,root,,"OrderedDict([('SpaceAfter', 'No')])",0,Masc,Sing,nan,0,154,150
15,5,.,.,PUNCT,,nan,4,punct,,,0,nan,nan,nan,0,155,154
16,1,Кадку,кадка,NOUN,,"OrderedDict([('Animacy', 'Inan'), ('Case', 'Acc'), ('Gender', 'Fem'), ('Number', 'Sing')])",2,obj,,,0,Fem,Sing,nan,0,161,162
16,2,оставил,оставить,VERB,,"OrderedDict([('Aspect', 'Perf'), ('Gender', 'Masc'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Tense', 'Past'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",0,root,,,0,Masc,Sing,nan,0,162,160
16,3,и,и,CCONJ,,nan,5,cc,,,0,nan,nan,nan,0,163,165
16,4,дальше,далеко,ADV,,"OrderedDict([('Degree', 'Cmp')])",5,advmod,,,0,nan,nan,nan,0,164,165
16,5,пошел,пойти,VERB,,"OrderedDict([('Aspect', 'Perf'), ('Gender', 'Masc'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Tense', 'Past'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",2,conj,,"OrderedDict([('SpaceAfter', 'No')])",0,Masc,Sing,nan,0,165,162
16,6,.,.,PUNCT,,nan,2,punct,,"OrderedDict([('SpacesAfter', '\\n\\n')])",0,nan,nan,nan,0,166,162
17,1,И,и,CCONJ,,nan,3,cc,,,0,nan,nan,nan,0,171,173
17,2,вдруг,вдруг,ADV,,"OrderedDict([('Degree', 'Pos')])",3,advmod,,,0,nan,nan,nan,0,172,173
17,3,видит,видеть,VERB,,"OrderedDict([('Aspect', 'Imp'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Person', '3'), ('Tense', 'Pres'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",0,root,,,0,nan,Sing,nan,0,173,170
17,4,бабу,баба,NOUN,,"OrderedDict([('Animacy', 'Anim'), ('Case', 'Acc'), ('Gender', 'Fem'), ('Number', 'Sing')])",3,obj,,"OrderedDict([('SpaceAfter', 'No')])",1,Fem,Sing,nan,0,174,173
17,5,.,.,PUNCT,,nan,3,punct,,,0,nan,nan,nan,0,175,173
18,1,Толстая,Толстой,ADJ,,"OrderedDict([('Case', 'Nom'), ('Degree', 'Pos'), ('Gender', 'Fem'), ('Number', 'Sing')])",2,amod,,,0,Fem,Sing,nan,0,181,182
18,2,баба,баба,NOUN,,"OrderedDict([('Animacy', 'Anim'), ('Case', 'Nom'), ('Gender', 'Fem'), ('Number', 'Sing')])",3,nsubj,,,1,Fem,Sing,nan,1,182,183
18,3,стоит,стоять,VERB,,"OrderedDict([('Aspect', 'Imp'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Person', '3'), ('Tense', 'Pres'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",0,root,,,0,nan,Sing,nan,0,183,180
18,4,на,на,ADP,,nan,5,case,,,0,nan,nan,nan,0,184,185
18,5,углу,угол,NOUN,,"OrderedDict([('Animacy', 'Inan'), ('Case', 'Loc'), ('Gender', 'Masc'), ('Number', 'Sing')])",3,obl,,,0,Masc,Sing,nan,0,185,183
18,6,и,и,CCONJ,,nan,7,cc,,,0,nan,nan,nan,0,186,187
18,7,торгует,торговать,VERB,,"OrderedDict([('Aspect', 'Imp'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Person', '3'), ('Tense', 'Pres'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",3,conj,,,0,nan,Sing,nan,0,187,183
18,8,пампушками,пампушка,NOUN,,"OrderedDict([('Animacy', 'Inan'), ('Case', 'Ins'), ('Gender', 'Fem'), ('Number', 'Plur')])",7,obl,,"OrderedDict([('SpaceAfter', 'No')])",0,Fem,Plur,nan,0,188,187
18,9,.,.,PUNCT,,nan,3,punct,,,0,nan,nan,nan,0,189,183
19,1,И,и,CCONJ,,nan,2,cc,,,0,nan,nan,nan,0,191,192
19,2,пампушки,пампушка,NOUN,,"OrderedDict([('Animacy', 'Inan'), ('Case', 'Nom'), ('Gender', 'Fem'), ('Number', 'Plur')])",0,root,,,0,Fem,Plur,nan,0,192,190
19,3,в,в,ADP,,nan,5,case,,,0,nan,nan,nan,0,193,195
19,4,ее,ее,DET,,nan,5,det,,,0,nan,nan,nan,0,194,195
19,5,решете,решет,NOUN,,"OrderedDict([('Animacy', 'Inan'), ('Case', 'Loc'), ('Gender', 'Masc'), ('Number', 'Sing')])",2,nmod,,"OrderedDict([('SpacesAfter', None)])",0,Masc,Sing,nan,0,195,192
19,6,—,—,PUNCT,,nan,7,punct,,,0,nan,nan,nan,0,196,197
19,7,румяные,румяный,ADJ,,"OrderedDict([('Case', 'Nom'), ('Degree', 'Pos'), ('Number', 'Plur')])",2,acl,,"OrderedDict([('SpaceAfter', 'No')])",0,nan,Plur,nan,0,197,192
19,8,",",",",PUNCT,,nan,9,punct,,,0,nan,nan,nan,0,198,199
19,9,пышные,пышный,ADJ,,"OrderedDict([('Case', 'Nom'), ('Degree', 'Pos'), ('Number', 'Plur')])",7,conj,,"OrderedDict([('SpaceAfter', 'No')])",0,nan,Plur,nan,0,199,197
19,10,",",",",PUNCT,,nan,14,punct,,,0,nan,nan,nan,0,1910,1914
19,11,дым,дым,NOUN,,"OrderedDict([('Animacy', 'Inan'), ('Case', 'Nom'), ('Gender', 'Masc'), ('Number', 'Sing')])",14,nsubj,,,0,Masc,Sing,nan,0,1911,1914
19,12,от,от,ADP,,nan,13,case,,,0,nan,nan,nan,0,1912,1913
19,13,пампушек,пампушка,NOUN,,"OrderedDict([('Animacy', 'Inan'), ('Case', 'Gen'), ('Gender', 'Fem'), ('Number', 'Plur')])",11,nmod,,,0,Fem,Plur,nan,0,1913,1911
19,14,идет,идти,VERB,,"OrderedDict([('Aspect', 'Imp'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Person', '3'), ('Tense', 'Pres'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",7,conj,,"OrderedDict([('SpaceAfter', 'No')])",0,nan,Sing,nan,0,1914,197
19,15,.,.,PUNCT,,nan,2,punct,,"OrderedDict([('SpacesAfter', '\\n\\n')])",0,nan,nan,nan,0,1915,192
20,1,Задрожал,дрожать,VERB,,"OrderedDict([('Aspect', 'Imp'), ('Gender', 'Masc'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Tense', 'Past'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",0,root,,,0,Masc,Sing,nan,0,201,200
20,2,Петька,Петька,PROPN,,"OrderedDict([('Animacy', 'Anim'), ('Case', 'Acc'), ('Gender', 'Masc'), ('Number', 'Sing')])",1,obj,,,1,Masc,Sing,nan,0,202,201
20,3,и,и,CCONJ,,nan,4,cc,,,0,nan,nan,nan,0,203,204
20,4,подошел,подойти,VERB,,"OrderedDict([('Aspect', 'Perf'), ('Gender', 'Masc'), ('Mood', 'Ind'), ('Number', 'Sing'), ('Tense', 'Past'), ('VerbForm', 'Fin'), ('Voice', 'Act')])",1,conj,,,0,Masc,Sing,nan,0,204,201
20,5,ближе,близко,ADV,,"OrderedDict([('Degree', 'Cmp')])",4,advmod,,"OrderedDict([('SpaceAfter', 'No')])",0,nan,nan,nan,0,205,204
20,6,.,.,PUNCT,,nan,1,punct,,,0,nan,nan,nan,0,206,201
21,1,И,и,CCONJ,,nan,5,cc,,,0,nan,nan,nan,0,211,215
21,2,ничего,ничто,PRON,,"OrderedDict([('Case', 'Gen')])",5,obl,,,0,nan,nan,Non-deictic,0,212,215
21,3,особенного,особенный,ADJ,,"OrderedDict([('Case', 'Gen'), ('Degree', 'Pos'), ('Gender', 'Neut'), ('Number', 'Sing')])",2,amod,,,0,nan,Sing,nan,0,213,212
21,4,не,не,PART,,nan,5,advmod,,,0,nan,nan,nan,0,214,215
